sep=;
Value;FromStart;FromEnd;Math;NfPs;NfPe
2942.0;0.34472381281902387;0.34472381281902387;0.34472381281902387;0.34472381281902387;0.34472381281902387
2943.0;0.34458211958463875;0.34458211958463875;0.34458211958463875;0.34458211958463875;0.34458211958463875
2944.0;0.3444404062704358;0.34444040627043576;0.34444040627043576;0.3444404062704358;0.34444040627043576
2945.0;0.344298672870723;0.3442986728707229;0.3442986728707229;0.344298672870723;0.3442986728707229
2946.0;0.3441569193798058;0.34415691937980586;0.34415691937980586;0.3441569193798058;0.34415691937980586
2947.0;0.3440151457919877;0.3440151457919878;0.3440151457919878;0.3440151457919877;0.3440151457919878
2948.0;0.3438733521015695;0.34387335210156944;0.34387335210156944;0.3438733521015695;0.34387335210156944
2949.0;0.343731538302849;0.3437315383028492;0.3437315383028492;0.343731538302849;0.3437315383028492
2950.0;0.3435897043901229;0.343589704390123;0.343589704390123;0.3435897043901229;0.343589704390123
2951.0;0.3434478503576844;0.34344785035768427;0.34344785035768427;0.3434478503576844;0.34344785035768427
2952.0;0.34330597619982406;0.34330597619982417;0.3433059761998241;0.34330597619982406;0.34330597619982417
2953.0;0.3431640819108312;0.3431640819108312;0.3431640819108312;0.3431640819108312;0.3431640819108312
2954.0;0.34302216748499165;0.3430221674849917;0.3430221674849917;0.34302216748499165;0.3430221674849917
2955.0;0.3428802329165893;0.34288023291658937;0.34288023291658937;0.3428802329165893;0.34288023291658937
2956.0;0.3427382781999056;0.34273827819990554;0.34273827819990554;0.3427382781999056;0.34273827819990554
2957.0;0.3425963033292191;0.3425963033292192;0.34259630332921914;0.3425963033292191;0.3425963033292192
2958.0;0.34245430829880663;0.34245430829880663;0.34245430829880663;0.34245430829880663;0.34245430829880663
2959.0;0.34231229310294203;0.3423122931029421;0.3423122931029421;0.34231229310294203;0.3423122931029421
2960.0;0.34217025773589693;0.34217025773589693;0.342170257735897;0.34217025773589693;0.34217025773589693
2961.0;0.34202820219194047;0.3420282021919405;0.3420282021919405;0.34202820219194047;0.3420282021919405
2962.0;0.3418861264653393;0.3418861264653394;0.3418861264653394;0.3418861264653393;0.3418861264653394
2963.0;0.3417440305503579;0.34174403055035785;0.34174403055035785;0.3417440305503579;0.34174403055035785
2964.0;0.3416019144412577;0.34160191444125776;0.34160191444125776;0.3416019144412577;0.34160191444125776
2965.0;0.3414597781322983;0.34145977813229844;0.34145977813229844;0.3414597781322983;0.34145977813229844
2966.0;0.34131762161773677;0.34131762161773677;0.34131762161773677;0.34131762161773677;0.34131762161773677
2967.0;0.34117544489182733;0.3411754448918273;0.3411754448918273;0.34117544489182733;0.3411754448918273
2968.0;0.3410332479488219;0.34103324794882195;0.341033247948822;0.3410332479488219;0.34103324794882195
2969.0;0.34089103078297045;0.34089103078297045;0.3408910307829704;0.34089103078297045;0.34089103078297045
2970.0;0.34074879338851966;0.3407487933885197;0.3407487933885197;0.34074879338851966;0.3407487933885197
2971.0;0.34060653575971445;0.34060653575971445;0.34060653575971445;0.34060653575971445;0.34060653575971445
2972.0;0.3404642578907969;0.34046425789079693;0.340464257890797;0.3404642578907969;0.34046425789079693
2973.0;0.34032195977600693;0.3403219597760069;0.3403219597760069;0.34032195977600693;0.3403219597760069
2974.0;0.34017964140958157;0.34017964140958157;0.3401796414095815;0.34017964140958157;0.34017964140958157
2975.0;0.34003730278575556;0.3400373027857557;0.3400373027857557;0.34003730278575556;0.3400373027857557
2976.0;0.3398949438987618;0.33989494389876185;0.33989494389876185;0.3398949438987618;0.33989494389876185
2977.0;0.33975256474282955;0.3397525647428297;0.3397525647428297;0.33975256474282955;0.3397525647428297
2978.0;0.3396101653121868;0.3396101653121868;0.33961016531218685;0.3396101653121868;0.3396101653121868
2979.0;0.33946774560105825;0.33946774560105814;0.33946774560105814;0.33946774560105825;0.33946774560105814
2980.0;0.339325305603666;0.33932530560366614;0.33932530560366614;0.339325305603666;0.33932530560366614
2981.0;0.3391828453142306;0.3391828453142308;0.3391828453142308;0.3391828453142306;0.3391828453142308
2982.0;0.33904036472696975;0.3390403647269698;0.3390403647269698;0.33904036472696975;0.3390403647269698
2983.0;0.3388978638360981;0.3388978638360981;0.3388978638360981;0.3388978638360981;0.3388978638360981
2984.0;0.33875534263582835;0.3387553426358284;0.3387553426358284;0.33875534263582835;0.3387553426358284
2985.0;0.3386128011203709;0.33861280112037073;0.33861280112037073;0.3386128011203709;0.33861280112037073
2986.0;0.3384702392839329;0.3384702392839329;0.3384702392839329;0.3384702392839329;0.3384702392839329
2987.0;0.33832765712071994;0.33832765712071994;0.33832765712071994;0.33832765712071994;0.33832765712071994
2988.0;0.3381850546249347;0.33818505462493464;0.33818505462493464;0.3381850546249347;0.33818505462493464
2989.0;0.338042431790777;0.3380424317907772;0.3380424317907772;0.338042431790777;0.3380424317907772
2990.0;0.3378997886124454;0.3378997886124453;0.33789978861244535;0.3378997886124454;0.3378997886124453
2991.0;0.33775712508413425;0.33775712508413436;0.3377571250841343;0.33775712508413425;0.33775712508413436
2992.0;0.33761444120003703;0.337614441200037;0.337614441200037;0.33761444120003703;0.337614441200037
2993.0;0.33747173695434357;0.3374717369543435;0.3374717369543435;0.33747173695434357;0.3374717369543435
2994.0;0.3373290123412419;0.3373290123412418;0.33732901234124174;0.3373290123412419;0.3373290123412418
2995.0;0.3371862673549171;0.337186267354917;0.337186267354917;0.3371862673549171;0.337186267354917
2996.0;0.337043501989552;0.33704350198955213;0.33704350198955213;0.337043501989552;0.33704350198955213
2997.0;0.33690071623932744;0.33690071623932744;0.33690071623932744;0.33690071623932744;0.33690071623932744
2998.0;0.3367579100984209;0.3367579100984207;0.3367579100984207;0.3367579100984209;0.3367579100984207
2999.0;0.3366150835610075;0.33661508356100733;0.33661508356100733;0.3366150835610075;0.33661508356100733
3000.0;0.3364722366212602;0.33647223662126013;0.33647223662126013;0.3364722366212602;0.33647223662126013
3001.0;0.3363293692733497;0.33632936927334944;0.33632936927334944;0.3363293692733497;0.33632936927334944
3002.0;0.3361864815114433;0.33618648151144315;0.33618648151144315;0.3361864815114433;0.33618648151144315
3003.0;0.3360435733297066;0.3360435733297066;0.3360435733297066;0.3360435733297066;0.3360435733297066
3004.0;0.3359006447223026;0.3359006447223025;0.3359006447223026;0.3359006447223026;0.3359006447223026
3005.0;0.33575769568339153;0.3357576956833914;0.3357576956833914;0.33575769568339153;0.3357576956833914
3006.0;0.33561472620713106;0.33561472620713106;0.33561472620713106;0.33561472620713106;0.33561472620713106
3007.0;0.33547173628767696;0.33547173628767674;0.33547173628767674;0.33547173628767696;0.33547173628767674
3008.0;0.33532872591918117;0.33532872591918134;0.33532872591918134;0.33532872591918117;0.33532872591918134
3009.0;0.33518569509579516;0.3351856950957951;0.33518569509579516;0.33518569509579516;0.3351856950957951
3010.0;0.33504264381166604;0.33504264381166593;0.33504264381166593;0.33504264381166604;0.33504264381166593
3011.0;0.3348995720609391;0.334899572060939;0.33489957206093907;0.3348995720609391;0.334899572060939
3012.0;0.33475647983775725;0.33475647983775725;0.33475647983775725;0.33475647983775725;0.33475647983775725
3013.0;0.33461336713626083;0.3346133671362608;0.3346133671362608;0.33461336713626083;0.3346133671362608
3014.0;0.33447023395058734;0.3344702339505874;0.3344702339505874;0.33447023395058734;0.3344702339505874
3015.0;0.3343270802748722;0.3343270802748723;0.3343270802748723;0.3343270802748722;0.3343270802748723
3016.0;0.3341839061032483;0.3341839061032483;0.3341839061032483;0.3341839061032483;0.3341839061032483
3017.0;0.3340407114298456;0.3340407114298455;0.3340407114298454;0.3340407114298456;0.3340407114298455
3018.0;0.3338974962487915;0.3338974962487915;0.3338974962487915;0.3338974962487915;0.3338974962487915
3019.0;0.3337542605542116;0.33375426055421165;0.33375426055421165;0.3337542605542116;0.33375426055421165
3020.0;0.33361100434022833;0.3336110043402284;0.3336110043402284;0.33361100434022833;0.3336110043402284
3021.0;0.3334677276009618;0.3334677276009619;0.3334677276009619;0.3334677276009618;0.3334677276009619
3022.0;0.33332443033052966;0.3333244303305297;0.3333244303305297;0.33332443033052966;0.3333244303305297
3023.0;0.3331811125230468;0.33318111252304683;0.33318111252304683;0.3331811125230468;0.33318111252304683
3024.0;0.333037774172626;0.33303777417262587;0.33303777417262587;0.333037774172626;0.33303777417262587
3025.0;0.33289441527337665;0.3328944152733767;0.3328944152733767;0.33289441527337665;0.3328944152733767
3026.0;0.33275103581940696;0.3327510358194068;0.33275103581940685;0.33275103581940696;0.3327510358194068
3027.0;0.3326076358048211;0.3326076358048211;0.3326076358048211;0.33260763580482117;0.3326076358048211
3028.0;0.33246421522372194;0.33246421522372194;0.33246421522372194;0.33246421522372194;0.33246421522372194
3029.0;0.33232077407020894;0.33232077407020916;0.33232077407020916;0.33232077407020894;0.33232077407020916
3030.0;0.33217731233838027;0.33217731233838;0.33217731233838;0.33217731233838027;0.33217731233838
3031.0;0.3320338300223294;0.33203383002232933;0.3320338300223293;0.3320338300223294;0.33203383002232933
3032.0;0.33189032711614935;0.33189032711614924;0.33189032711614924;0.33189032711614935;0.33189032711614924
3033.0;0.3317468036139295;0.33174680361392944;0.33174680361392944;0.3317468036139295;0.33174680361392944
3034.0;0.33160325950975705;0.33160325950975705;0.33160325950975705;0.33160325950975705;0.33160325950975705
3035.0;0.33145969479771653;0.33145969479771664;0.33145969479771664;0.33145969479771653;0.33145969479771664
3036.0;0.3313161094718903;0.3313161094718903;0.3313161094718903;0.3313161094718903;0.3313161094718903
3037.0;0.3311725035263574;0.33117250352635735;0.33117250352635735;0.3311725035263574;0.33117250352635735
3038.0;0.3310288769551948;0.33102887695519484;0.33102887695519484;0.3310288769551948;0.33102887695519484
3039.0;0.33088522975247725;0.33088522975247714;0.33088522975247714;0.33088522975247725;0.33088522975247714
3040.0;0.330741561912276;0.330741561912276;0.330741561912276;0.330741561912276;0.330741561912276
3041.0;0.3305978734286608;0.33059787342866076;0.33059787342866076;0.3305978734286608;0.33059787342866076
3042.0;0.3304541642956981;0.33045416429569807;0.33045416429569807;0.3304541642956982;0.33045416429569807
3043.0;0.3303104345074521;0.33031043450745207;0.33031043450745207;0.3303104345074521;0.33031043450745207
3044.0;0.3301666840579844;0.33016668405798444;0.33016668405798444;0.3301666840579844;0.33016668405798444
3045.0;0.33002291294135405;0.3300229129413541;0.33002291294135405;0.33002291294135405;0.3300229129413541
3046.0;0.3298791211516175;0.32987912115161755;0.32987912115161755;0.3298791211516175;0.32987912115161755
3047.0;0.3297353086828286;0.32973530868282863;0.3297353086828287;0.3297353086828286;0.32973530868282863
3048.0;0.32959147552903895;0.32959147552903884;0.32959147552903884;0.32959147552903895;0.32959147552903884
3049.0;0.3294476216842967;0.32944762168429675;0.32944762168429675;0.3294476216842967;0.32944762168429675
3050.0;0.32930374714264854;0.3293037471426487;0.3293037471426487;0.32930374714264854;0.3293037471426487
3051.0;0.32915985189813823;0.3291598518981383;0.3291598518981383;0.32915985189813823;0.3291598518981383
3052.0;0.32901593594480644;0.3290159359448065;0.3290159359448065;0.32901593594480644;0.3290159359448065
3053.0;0.3288719992766919;0.32887199927669186;0.32887199927669186;0.3288719992766919;0.32887199927669186
3054.0;0.3287280418878304;0.32872804188783034;0.32872804188783034;0.3287280418878304;0.32872804188783034
3055.0;0.32858406377225513;0.32858406377225513;0.3285840637722552;0.32858406377225513;0.32858406377225513
3056.0;0.328440064923997;0.32844006492399713;0.32844006492399713;0.328440064923997;0.32844006492399713
3057.0;0.32829604533708445;0.32829604533708445;0.32829604533708445;0.32829604533708445;0.32829604533708445
3058.0;0.32815200500554276;0.32815200500554265;0.32815200500554265;0.32815200500554276;0.32815200500554265
3059.0;0.3280079439233948;0.32800794392339483;0.32800794392339483;0.3280079439233948;0.32800794392339483
3060.0;0.3278638620846612;0.32786386208466134;0.32786386208466134;0.3278638620846612;0.32786386208466134
3061.0;0.32771975948335985;0.32771975948336;0.32771975948336;0.32771975948335985;0.32771975948336
3062.0;0.32757563611350626;0.3275756361135062;0.3275756361135062;0.32757563611350626;0.3275756361135062
3063.0;0.3274314919691125;0.3274314919691125;0.3274314919691125;0.3274314919691125;0.3274314919691125
3064.0;0.3272873270441889;0.327287327044189;0.327287327044189;0.3272873270441889;0.327287327044189
3065.0;0.3271431413327433;0.3271431413327432;0.3271431413327432;0.3271431413327433;0.3271431413327432
3066.0;0.32699893482877995;0.32699893482878;0.32699893482878;0.32699893482877995;0.32699893482878
3067.0;0.32685470752630186;0.32685470752630175;0.3268547075263017;0.32685470752630186;0.32685470752630175
3068.0;0.3267104594193081;0.326710459419308;0.32671045941930804;0.3267104594193081;0.326710459419308
3069.0;0.326566190501796;0.326566190501796;0.326566190501796;0.326566190501796;0.326566190501796
3070.0;0.3264219007677603;0.3264219007677603;0.3264219007677603;0.3264219007677603;0.3264219007677603
3071.0;0.3262775902111926;0.3262775902111926;0.3262775902111927;0.3262775902111926;0.3262775902111926
3072.0;0.3261332588260826;0.3261332588260825;0.3261332588260825;0.3261332588260826;0.3261332588260825
3073.0;0.3259889066064165;0.3259889066064165;0.3259889066064165;0.3259889066064165;0.3259889066064165
3074.0;0.3258445335461788;0.3258445335461787;0.3258445335461787;0.3258445335461788;0.3258445335461787
3075.0;0.3257001396393507;0.32570013963935074;0.32570013963935074;0.3257001396393507;0.32570013963935074
3076.0;0.32555572487991125;0.32555572487991136;0.32555572487991136;0.3255557248799113;0.32555572487991136
3077.0;0.32541128926183677;0.32541128926183693;0.32541128926183693;0.32541128926183677;0.32541128926183693
3078.0;0.3252668327791012;0.3252668327791011;0.3252668327791011;0.3252668327791012;0.3252668327791011
3079.0;0.3251223554256748;0.3251223554256749;0.3251223554256749;0.3251223554256748;0.3251223554256749
3080.0;0.32497785719552674;0.32497785719552685;0.32497785719552685;0.32497785719552674;0.32497785719552685
3081.0;0.3248333380826226;0.32483333808262266;0.32483333808262266;0.3248333380826226;0.32483333808262266
3082.0;0.32468879808092543;0.32468879808092566;0.32468879808092566;0.32468879808092543;0.32468879808092566
3083.0;0.3245442371843962;0.3245442371843964;0.3245442371843964;0.3245442371843962;0.3245442371843964
3084.0;0.3243996553869929;0.3243996553869928;0.3243996553869928;0.3243996553869929;0.3243996553869928
3085.0;0.32425505268267035;0.3242550526826703;0.3242550526826703;0.32425505268267035;0.3242550526826703
3086.0;0.3241104290653817;0.32411042906538157;0.32411042906538157;0.3241104290653817;0.32411042906538157
3087.0;0.3239657845290768;0.32396578452907676;0.32396578452907676;0.3239657845290768;0.32396578452907676
3088.0;0.32382111906770333;0.32382111906770333;0.32382111906770333;0.32382111906770333;0.32382111906770333
3089.0;0.32367643267520607;0.3236764326752061;0.3236764326752061;0.32367643267520607;0.3236764326752061
3090.0;0.32353172534552743;0.3235317253455274;0.3235317253455274;0.32353172534552743;0.3235317253455274
3091.0;0.3233869970726069;0.32338699707260676;0.3233869970726067;0.3233869970726069;0.32338699707260676
3092.0;0.32324224785038114;0.3232422478503811;0.3232422478503811;0.32324224785038114;0.3232422478503811
3093.0;0.32309747767278474;0.3230974776727848;0.3230974776727848;0.32309747767278474;0.3230974776727848
3094.0;0.3229526865337496;0.32295268653374953;0.32295268653374953;0.3229526865337496;0.3229526865337496
3095.0;0.32280787442720443;0.32280787442720443;0.32280787442720443;0.32280787442720443;0.32280787442720443
3096.0;0.3226630413470757;0.32266304134707585;0.32266304134707585;0.3226630413470757;0.32266304134707585
3097.0;0.32251818728728754;0.32251818728728754;0.32251818728728754;0.32251818728728754;0.32251818728728754
3098.0;0.32237331224176086;0.32237331224176075;0.32237331224176075;0.32237331224176086;0.32237331224176075
3099.0;0.3222284162044139;0.3222284162044139;0.32222841620441384;0.3222284162044139;0.3222284162044139
3100.0;0.3220834991691626;0.3220834991691628;0.3220834991691628;0.3220834991691626;0.3220834991691628
3101.0;0.3219385611299207;0.32193856112992075;0.32193856112992075;0.3219385611299207;0.32193856112992075
3102.0;0.32179360208059826;0.3217936020805983;0.3217936020805983;0.32179360208059826;0.3217936020805983
3103.0;0.32164862201510336;0.32164862201510336;0.32164862201510336;0.32164862201510336;0.32164862201510336
3104.0;0.3215036209273413;0.3215036209273412;0.3215036209273412;0.3215036209273413;0.3215036209273412
3105.0;0.3213585988112144;0.32135859881121437;0.32135859881121437;0.3213585988112144;0.32135859881121437
3106.0;0.32121355566062304;0.3212135556606229;0.3212135556606229;0.32121355566062304;0.3212135556606229
3107.0;0.3210684914694642;0.32106849146946403;0.32106849146946403;0.3210684914694642;0.32106849146946403
3108.0;0.3209234062316324;0.32092340623163246;0.32092340623163246;0.3209234062316324;0.32092340623163246
3109.0;0.3207782999410201;0.3207782999410202;0.3207782999410202;0.3207782999410201;0.3207782999410202
3110.0;0.3206331725915165;0.3206331725915165;0.3206331725915165;0.3206331725915165;0.3206331725915165
3111.0;0.32048802417700806;0.32048802417700817;0.32048802417700817;0.32048802417700806;0.32048802417700817
3112.0;0.32034285469137924;0.3203428546913791;0.3203428546913791;0.32034285469137924;0.3203428546913791
3113.0;0.3201976641285107;0.3201976641285106;0.3201976641285106;0.3201976641285107;0.3201976641285106
3114.0;0.32005245248228154;0.3200524524822814;0.3200524524822814;0.32005245248228154;0.3200524524822814
3115.0;0.31990721974656766;0.3199072197465676;0.3199072197465676;0.31990721974656766;0.3199072197465676
3116.0;0.31976196591524264;0.3197619659152425;0.3197619659152425;0.31976196591524264;0.3197619659152425
3117.0;0.3196166909821768;0.31961669098217665;0.31961669098217665;0.3196166909821768;0.31961669098217665
3118.0;0.3194713949412382;0.31947139494123816;0.31947139494123816;0.3194713949412382;0.31947139494123816
3119.0;0.31932607778629235;0.31932607778629235;0.31932607778629235;0.31932607778629235;0.31932607778629235
3120.0;0.31918073951120185;0.31918073951120185;0.31918073951120185;0.31918073951120185;0.31918073951120185
3121.0;0.3190353801098268;0.3190353801098267;0.3190353801098267;0.3190353801098268;0.3190353801098267
3122.0;0.31888999957602404;0.3188899995760241;0.3188899995760241;0.31888999957602404;0.3188899995760241
3123.0;0.3187445979036488;0.31874459790364873;0.31874459790364873;0.3187445979036488;0.31874459790364873
3124.0;0.31859917508655267;0.3185991750865525;0.3185991750865525;0.31859917508655267;0.3185991750865525
3125.0;0.3184537311185847;0.31845373111858466;0.31845373111858466;0.3184537311185847;0.31845373111858466
3126.0;0.31830826599359197;0.31830826599359185;0.31830826599359185;0.31830826599359197;0.31830826599359185
3127.0;0.31816277970541795;0.3181627797054179;0.3181627797054179;0.31816277970541795;0.3181627797054179
3128.0;0.3180172722479039;0.318017272247904;0.318017272247904;0.3180172722479039;0.318017272247904
3129.0;0.31787174361488874;0.3178717436148887;0.3178717436148887;0.31787174361488874;0.3178717436148887
3130.0;0.3177261938002078;0.3177261938002078;0.3177261938002078;0.3177261938002078;0.3177261938002078
3131.0;0.3175806227976944;0.3175806227976944;0.3175806227976944;0.3175806227976944;0.3175806227976944
3132.0;0.3174350306011789;0.31743503060117895;0.31743503060117895;0.3174350306011789;0.31743503060117895
3133.0;0.3172894172044892;0.3172894172044892;0.3172894172044892;0.3172894172044892;0.3172894172044892
3134.0;0.3171437826014503;0.3171437826014502;0.3171437826014502;0.3171437826014503;0.3171437826014502
3135.0;0.3169981267858843;0.3169981267858843;0.3169981267858843;0.3169981267858843;0.3169981267858843
3136.0;0.3168524497516111;0.3168524497516111;0.3168524497516111;0.3168524497516111;0.3168524497516111
3137.0;0.31670675149244765;0.3167067514924476;0.3167067514924476;0.31670675149244765;0.3167067514924476
3138.0;0.31656103200220803;0.316561032002208;0.316561032002208;0.31656103200220803;0.316561032002208
3139.0;0.31641529127470375;0.3164152912747038;0.3164152912747038;0.31641529127470375;0.3164152912747038
3140.0;0.3162695293037439;0.3162695293037439;0.3162695293037439;0.3162695293037439;0.3162695293037439
3141.0;0.31612374608313454;0.31612374608313437;0.31612374608313437;0.31612374608313454;0.31612374608313437
3142.0;0.3159779416066788;0.3159779416066787;0.3159779416066787;0.3159779416066788;0.3159779416066787
3143.0;0.31583211586817733;0.3158321158681775;0.3158321158681775;0.31583211586817733;0.3158321158681775
3144.0;0.3156862688614287;0.3156862688614288;0.3156862688614288;0.3156862688614287;0.3156862688614288
3145.0;0.3155404005802277;0.31554040058022786;0.31554040058022786;0.3155404005802277;0.31554040058022786
3146.0;0.31539451101836724;0.31539451101836724;0.31539451101836724;0.31539451101836724;0.31539451101836724
3147.0;0.31524860016963685;0.31524860016963685;0.31524860016963685;0.31524860016963685;0.31524860016963685
3148.0;0.3151026680278235;0.3151026680278237;0.3151026680278237;0.3151026680278235;0.3151026680278237
3149.0;0.3149567145867123;0.31495671458671226;0.31495671458671226;0.3149567145867123;0.31495671458671226
3150.0;0.31481073984008434;0.3148107398400842;0.3148107398400842;0.31481073984008434;0.3148107398400842
3151.0;0.3146647437817185;0.31466474378171844;0.31466474378171844;0.3146647437817185;0.3146647437817185
3152.0;0.31451872640539114;0.3145187264053913;0.3145187264053913;0.31451872640539114;0.3145187264053913
3153.0;0.31437268770487625;0.3143726877048762;0.3143726877048762;0.31437268770487625;0.3143726877048762
3154.0;0.3142266276739439;0.31422662767394394;0.31422662767394394;0.3142266276739439;0.31422662767394394
3155.0;0.31408054630636256;0.3140805463063626;0.3140805463063626;0.31408054630636256;0.3140805463063626
3156.0;0.31393444359589745;0.31393444359589745;0.31393444359589745;0.31393444359589745;0.31393444359589745
3157.0;0.31378831953631103;0.3137883195363111;0.3137883195363111;0.31378831953631103;0.3137883195363111
3158.0;0.3136421741213636;0.3136421741213634;0.3136421741213634;0.3136421741213636;0.3136421741213634
3159.0;0.3134960073448114;0.3134960073448114;0.3134960073448114;0.3134960073448114;0.3134960073448114
3160.0;0.3133498192004097;0.3133498192004096;0.3133498192004096;0.3133498192004097;0.3133498192004096
3161.0;0.31320360968190936;0.3132036096819095;0.3132036096819095;0.3132036096819094;0.3132036096819095
3162.0;0.3130573787830601;0.3130573787830601;0.3130573787830601;0.3130573787830601;0.3130573787830601
3163.0;0.31291112649760744;0.3129111264976075;0.3129111264976075;0.31291112649760744;0.3129111264976075
3164.0;0.3127648528192951;0.31276485281929506;0.31276485281929506;0.3127648528192951;0.31276485281929506
3165.0;0.31261855774186365;0.3126185577418635;0.31261855774186353;0.31261855774186365;0.31261855774186353
3166.0;0.31247224125905065;0.3124722412590507;0.3124722412590507;0.31247224125905065;0.3124722412590507
3167.0;0.3123259033645917;0.3123259033645919;0.31232590336459193;0.3123259033645917;0.3123259033645919
3168.0;0.3121795440522194;0.3121795440522194;0.3121795440522194;0.3121795440522194;0.3121795440522194
3169.0;0.3120331633156629;0.312033163315663;0.312033163315663;0.3120331633156629;0.312033163315663
3170.0;0.31188676114864944;0.31188676114864944;0.31188676114864944;0.31188676114864944;0.31188676114864944
3171.0;0.3117403375449029;0.311740337544903;0.311740337544903;0.3117403375449029;0.311740337544903
3172.0;0.31159389249814473;0.31159389249814495;0.31159389249814495;0.31159389249814473;0.31159389249814495
3173.0;0.31144742600209413;0.3114474260020941;0.3114474260020941;0.31144742600209413;0.3114474260020941
3174.0;0.3113009380504661;0.3113009380504661;0.31130093805046616;0.3113009380504661;0.3113009380504661
3175.0;0.31115442863697407;0.3111544286369743;0.3111544286369743;0.31115442863697407;0.3111544286369743
3176.0;0.31100789775532883;0.3110078977553289;0.3110078977553289;0.31100789775532883;0.3110078977553289
3177.0;0.31086134539923754;0.3108613453992375;0.3108613453992375;0.31086134539923754;0.3108613453992375
3178.0;0.3107147715624049;0.3107147715624049;0.3107147715624049;0.3107147715624049;0.3107147715624049
3179.0;0.31056817623853317;0.3105681762385332;0.3105681762385332;0.3105681762385332;0.3105681762385332
3180.0;0.31042155942132155;0.3104215594213217;0.3104215594213217;0.31042155942132155;0.3104215594213217
3181.0;0.3102749211044667;0.31027492110446686;0.31027492110446686;0.3102749211044667;0.31027492110446686
3182.0;0.3101282612816624;0.3101282612816624;0.3101282612816624;0.3101282612816624;0.3101282612816624
3183.0;0.3099815799465993;0.30998157994659925;0.30998157994659925;0.3099815799465993;0.30998157994659925
3184.0;0.30983487709296564;0.3098348770929657;0.3098348770929657;0.30983487709296564;0.3098348770929657
3185.0;0.30968815271444694;0.30968815271444705;0.30968815271444705;0.30968815271444694;0.30968815271444705
3186.0;0.30954140680472597;0.30954140680472597;0.3095414068047259;0.30954140680472597;0.30954140680472597
3187.0;0.3093946393574824;0.30939463935748224;0.30939463935748224;0.3093946393574824;0.30939463935748224
3188.0;0.309247850366393;0.309247850366393;0.309247850366393;0.309247850366393;0.309247850366393
3189.0;0.30910103982513243;0.3091010398251325;0.3091010398251325;0.30910103982513243;0.3091010398251325
3190.0;0.3089542077273722;0.3089542077273722;0.3089542077273722;0.3089542077273722;0.3089542077273722
3191.0;0.3088073540667808;0.30880735406678084;0.30880735406678084;0.3088073540667808;0.30880735406678084
3192.0;0.3086604788370242;0.3086604788370243;0.3086604788370243;0.3086604788370242;0.3086604788370243
3193.0;0.3085135820317657;0.30851358203176565;0.30851358203176565;0.3085135820317657;0.30851358203176565
3194.0;0.30836666364466536;0.3083666636446653;0.3083666636446653;0.30836666364466536;0.3083666636446653
3195.0;0.30821972366938066;0.3082197236693807;0.3082197236693807;0.30821972366938066;0.3082197236693807
3196.0;0.30807276209956674;0.3080727620995667;0.3080727620995667;0.30807276209956674;0.3080727620995667
3197.0;0.3079257789288751;0.3079257789288751;0.3079257789288751;0.3079257789288751;0.3079257789288751
3198.0;0.3077787741509551;0.3077787741509551;0.3077787741509551;0.3077787741509551;0.3077787741509551
3199.0;0.30763174775945307;0.30763174775945307;0.30763174775945307;0.30763174775945307;0.30763174775945307
3200.0;0.30748469974801246;0.30748469974801246;0.30748469974801246;0.30748469974801246;0.30748469974801246
3201.0;0.3073376301102741;0.30733763011027404;0.30733763011027404;0.30733763011027404;0.30733763011027404
3202.0;0.30719053883987585;0.3071905388398758;0.30719053883987574;0.30719053883987585;0.3071905388398758
3203.0;0.3070434259304526;0.3070434259304527;0.3070434259304527;0.3070434259304526;0.3070434259304527
3204.0;0.3068962913756372;0.3068962913756371;0.3068962913756371;0.3068962913756372;0.3068962913756371
3205.0;0.3067491351690587;0.3067491351690586;0.3067491351690586;0.3067491351690587;0.3067491351690586
3206.0;0.30660195730434386;0.3066019573043438;0.30660195730434375;0.30660195730434386;0.3066019573043438
3207.0;0.3064547577751164;0.3064547577751165;0.3064547577751165;0.3064547577751164;0.3064547577751165
3208.0;0.30630753657499793;0.3063075365749978;0.3063075365749978;0.30630753657499793;0.3063075365749978
3209.0;0.3061602936976061;0.306160293697606;0.306160293697606;0.3061602936976061;0.306160293697606
3210.0;0.3060130291365565;0.3060130291365565;0.3060130291365564;0.3060130291365565;0.3060130291365565
3211.0;0.30586574288546176;0.30586574288546176;0.30586574288546176;0.30586574288546176;0.30586574288546176
3212.0;0.30571843493793166;0.3057184349379316;0.3057184349379316;0.30571843493793166;0.3057184349379316
3213.0;0.305571105287573;0.3055711052875731;0.3055711052875731;0.305571105287573;0.3055711052875731
3214.0;0.30542375392799004;0.3054237539279902;0.3054237539279902;0.30542375392799004;0.3054237539279902
3215.0;0.30527638085278436;0.3052763808527843;0.3052763808527843;0.30527638085278436;0.3052763808527843
3216.0;0.3051289860555538;0.3051289860555538;0.3051289860555538;0.3051289860555538;0.3051289860555538
3217.0;0.30498156952989436;0.30498156952989436;0.30498156952989436;0.30498156952989436;0.30498156952989436
3218.0;0.30483413126939873;0.30483413126939873;0.30483413126939873;0.30483413126939873;0.30483413126939873
3219.0;0.3046866712676569;0.30468667126765697;0.30468667126765697;0.3046866712676569;0.30468667126765697
3220.0;0.3045391895182562;0.30453918951825615;0.30453918951825615;0.3045391895182562;0.30453918951825615
3221.0;0.3043916860147806;0.3043916860147805;0.3043916860147805;0.3043916860147806;0.3043916860147805
